연애하다	to have a relationship
선을 보다	to see each other with the intent of marriage
중매 결혼	arranged marriage
이혼하다	to get divorced
결혼하다	to get married
약혼하다	to get engaged
연애 결혼	marriage based on love (space)
주례	someone who can officiate a marriage
신부	wife
신랑	husband
하객	guest
사회자	master of ceremonies
청혼하다	to propose
상견례를 하다	to arrange a meeting between families
결혼 날짜를 잡다	to reserve a wedding date (space)
결혼식장을 잡다	to reserve a wedding venue
예단을 준비하다	to prepare a dowry (from brides family to grooms family)
예물을 준비하다	to prepare wedding gifts (exchange between bride and groom)
혼수를 장만하다	to purchase home furnishings
청첩장을 돌리다	to send out wedding invitations
함을 보내다	to send a box of wedding gifts (from the grooms family to the bride)
결혼식을 하다	to have a wedding ceremony
폐백을 드리다	to pay respect to the groom's family (parents throw jujubes and chesnuts which represent children at the bride and she has to catch them with her skirt to wish her to have many children)
피로연을 하다	to have a wedding reception
신혼여행을 가다	to go on a honeymoon (가다)
신혼집	newlyweds home
붉은색	red (붉)
비용도 많이 들다	to also cost alot
예단은 안 하다	to not have a dowry (~은 안 하다)
반지만 하다	to purchase only a ring
신랑감	suitable groom
발바닥	sole of your foot
보름달이 떴어요	the full moon has risen
거스름돈	change(money)
반찬 가게	side dish store
잠자리	place to sleep
풍습	a custom
축의금	congradulatory money (for weddings)
결혼 허락을 받다	to receive permission to get married
본격적이다	to be genuine (진짜의) real, genuine
옷감등이 들다	to purchase fabric
시댁 식구들	in-laws
절차를 진행하다	to proceed with a procedure
혼례상	ceremonial wedding table
소나무	pine tree
대나무	bamboo
기러기	wild goose
암탉	hen
수탉	rooster
자녀를 상징하다	to symbolize children
예복	formal dress
족두리	Korean bridal crown
이마에는 곤지를 찍다	to put a red spot on the bride's forehead
두 볼에는 연지를 찍다	to put two red spots on the bride's cheeks
막아주다	to charm against bad luck
존경하다	to respect/admire
대표하다	to represent
낭비	waste
불필요하다	to be unnecessary
검소하다	to be frugal
집을 구하다	to look for a house
부동산	property
닮다	to resemble
동아리	club
마침	just (in time)
유학	study abroad
선택하다	to choose/select
무시하다	to ignore
집안 (가문)	family (entire)
특별하다	to be special
상징하다	to symbolize
성실하게	sincerely
우수하다	to be superior
우연히	by accident, by chance (우연히 다시 마나다)
유학 대신에	instead of studying abroad
몰론	of course
감정이 중요하다	for (one's) feelings to be important
